frame number,frequency,latency
1394,15,8892
1395,15,11032
1396,15,11847
1397,15,11233
1398,15,10398
1399,15,10014
1400,15,8794
1401,15,9465
1402,15,9043
1403,15,8871
1404,15,9344
1405,15,9144
1406,15,8598
1407,15,9116
1408,15,9174
1409,15,9744
1410,15,8771
1411,15,8807
1412,15,8520
1413,15,10614
1414,15,9181
1415,15,9047
1416,15,8129
1417,15,8738
1418,15,9285
1419,15,12072
1421,15,10389
1423,15,10750
1425,15,8806
1426,15,8820
1427,15,8741
1428,15,10298
1430,15,9429
1431,15,9470
1432,15,10524
1433,15,12113
1434,15,10562
1435,15,10640
1436,15,8792
1437,15,9951
1438,15,8337
1439,15,9542
1440,15,8629
1441,15,10900
1442,15,11033
1443,15,10163
1444,15,11441
1445,15,10188
1446,15,11433
1447,15,9808
1448,15,11020
1449,15,11185
1450,15,9946
1451,15,9311
1452,15,11628
1453,15,10656
1454,15,10073
1455,15,10286
1456,15,9349
1457,15,9514
1458,15,11026
1459,15,9009
1460,15,11743
1461,15,9442
1462,15,10583
1463,15,9404
1464,15,9237
1465,15,10067
1466,15,8744
1467,15,8498
1468,15,8992
1469,15,9250
1470,15,11704
1471,15,8845
1472,15,10123
1473,15,8485
1474,15,9080
1475,15,9899
1476,15,9456
1477,15,9084
1478,15,8770
1479,15,9449
1480,15,8998
1481,15,9009
1483,15,9673
1484,15,9722
1485,15,8993
1486,15,8592
1489,15,9608
1490,15,9083
1491,15,9279
1492,15,8723
1493,15,8589
1494,15,9270
1495,15,8915
1496,15,8825
1497,15,8673
1498,15,8711
1499,15,10406
1500,15,9819
1501,15,9951
1502,15,10192
1504,15,9024
1505,15,8367
1506,15,9273
1508,15,8477
1509,15,9200
1510,15,8778
1511,15,9039
1512,15,9716
1513,15,9036
1514,15,10636
1515,15,11322
1516,15,10070
1517,15,9536
1518,15,10312
1520,15,11427
1522,15,9331
1523,15,8645
1524,15,11287
1525,15,8828
1526,15,11306
1527,15,10302
1528,15,8840
1529,15,10197
1530,15,9218
1531,15,10854
1532,15,8901
1533,15,10547
1534,15,9676
1535,15,10037
1536,15,10112
1537,15,9099
1538,15,8451
1539,15,9848
1540,15,9179
1541,15,8887
1542,15,10571
1543,15,9418
1544,15,10613
1545,15,9568
1546,15,10147
1547,15,10748
1548,15,12712
1549,15,10695
1550,15,11625
1551,15,9135
1552,15,9045
1554,15,11316
1555,15,10280
1556,15,10231
1557,15,10320
1560,15,10370
1561,15,9677
1562,15,13597
1563,15,10688
1564,15,10940
1565,15,12149
1566,15,12898
1567,15,11483
1568,15,12325
1569,15,9154
1570,15,13053
1571,15,8946
1572,15,10644
1574,15,10175
1575,15,8882
1576,15,10330
1577,15,9418
1578,15,9605
1579,15,8700
1580,15,8360
1581,15,9053
1582,15,11082
1583,15,11531
1584,15,11558
1585,15,10077
1586,15,12306
1588,15,11616
1589,15,10510
1590,15,8635
1591,15,10104
1592,15,10739
1593,15,9915
1594,15,9785
1595,15,9245
1596,15,9382
1597,15,8577
1598,15,8298
1599,15,10694
1600,15,9159
1601,15,10299
1602,15,9092
1603,15,9551
1604,15,10067
1605,15,9230
1606,15,8760
1607,15,9862
1608,15,8778
1609,15,9421
1610,15,9563
1611,15,9200
1612,15,9406
1613,15,8607
1614,15,11015
1615,15,8119
1616,15,8978
1617,15,9454
1618,15,9468
1619,15,8860
1620,15,8461
1621,15,8350
1622,15,9124
1624,15,10638
1625,15,10516
1626,15,8529
1627,15,8803
1628,15,10849
1629,15,9065
1630,15,10222
1631,15,11220
1632,15,9770
1633,15,9154
1634,15,8842
1635,15,10364
1636,15,9012
1637,15,10231
1638,15,8277
1639,15,10932
1640,15,8695
1641,15,10421
1642,15,10587
1643,15,11606
1644,15,11240
1645,15,9621
1646,15,8773
1648,15,11047
1649,15,8863
1650,15,8757
1651,15,8365
1652,15,9216
1653,15,10833
1654,15,12378
1655,15,11400
1656,15,9398
1657,15,11352
1658,15,8912
1659,15,11407
1660,15,11089
1661,15,8483
1662,15,10849
1663,15,9492
1664,15,9006
1665,15,11408
1666,15,10128
1667,15,8555
1668,15,9614
1669,15,9676
1670,15,8884
1671,15,9238
1672,15,9114
1673,15,9315
1674,15,9065
1675,15,9262
1676,15,8440
1677,15,8562
1678,15,11279
1679,15,9604
1680,15,10275
1681,15,10346
1683,15,8479
1684,15,9295
1685,15,8620
1686,15,9058
1687,15,9482
1688,15,9207
1689,15,9004
1690,15,9252
1691,15,9334
1692,15,9755
1693,15,8759
1694,15,9646
1695,15,9183
1696,15,9607
1697,15,9079
1698,15,9056
1699,15,11187
1700,15,9040
1701,15,10479
1703,15,11523
1705,15,10229
1706,15,10339
1708,15,9282
1709,15,10756
1710,15,9383
1711,15,11484
1712,15,12050
1713,15,12509
1714,15,13420
1715,15,11680
1716,15,10295
1718,15,11016
1719,15,12428
1720,15,11577
1721,15,12018
1722,15,10904
1723,15,11791
1724,15,11392
1725,15,10591
1726,15,14247
1728,15,13333
1729,15,10513
1730,15,10332
1731,15,10275
1732,15,12454
1735,15,11555
1740,15,11335
1741,15,9357
1743,15,10799
1744,15,10972
1745,15,11421
1746,15,10048
1747,15,9662
1748,15,18076
1749,15,16140
1750,15,13928
1751,15,16369
1752,15,15925
1753,15,24018
1754,15,19712
1755,15,15877
1756,15,12983
1757,15,18016
1758,15,19691
1759,15,13980
1761,15,11228
1762,15,11039
1763,15,12373
1764,15,8745
1765,15,11607
1766,15,11765
1767,15,9712
1769,15,9787
1770,15,12316
1771,15,11111
1772,15,9626
1775,15,8927
1776,15,11565
1777,15,11730
1778,15,16588
1779,15,11343
1780,15,9520
1781,15,11758
1782,15,10465
1783,15,11505
1784,15,8963
1785,15,9460
1786,15,12648
1787,15,12289
1788,15,10849
1789,15,10330
1790,15,9207
1791,15,10844
1792,15,8883
1793,15,9448
1794,15,10684
1795,15,8876
1796,15,11506
1797,15,9840
1798,15,9335
1799,15,9436
1800,15,8565
1801,15,11494
1802,15,8852
1803,15,9896
1804,15,8386
1805,15,10917
1806,15,11555
1807,15,13094
1808,15,12023
1810,15,12983
1811,15,14424
1812,15,14593
1813,15,10653
1814,15,9699
1815,15,10047
1816,15,8836
1817,15,10307
1819,15,8762
1821,15,9305
1822,15,8941
1823,15,9510
1824,15,8783
1825,15,10625
1826,15,9489
1827,15,9036
1828,15,10041
1829,15,9027
1830,15,10061
1831,15,8761
1832,15,9376
1833,15,10368
1834,15,11312
1835,15,10413
1836,15,10324
1837,15,11518
1838,15,10650
1839,15,10603
1840,15,10710
1841,15,9218
1842,15,8787
1843,15,9817
1844,15,10794
1845,15,10323
1846,15,11543
1847,15,8705
1848,15,8983
1849,15,9263
1850,15,9100
1853,15,9466
1854,15,8209
1855,15,11114
1856,15,8973
1857,15,11479
1858,15,8674
1859,15,10873
1860,15,11043
1861,15,8894
1862,15,9906
1863,15,10507
1864,15,8847
1865,15,9504
1866,15,8636
1867,15,11888
1868,15,9630
1869,15,10590
1870,15,9841
1871,15,10023
1872,15,11269
1873,15,11044
1874,15,11701
1876,15,10071
1877,15,9727
1879,15,10797
1880,15,9442
1881,15,9850
1882,15,10128
1883,15,9420
1884,15,10677
1886,15,10325
1887,15,9314
1888,15,11177
1889,15,12209
1890,15,13249
1891,15,8619
1892,15,12447
1893,15,9297
1894,15,10586
1895,15,12007
1896,15,9082
1897,15,9929
1899,15,10067
1900,15,9897
1902,15,8640
1904,15,10702
1905,15,11559
1906,15,9545
1907,15,9979
1908,15,8511
1909,15,8887
1910,15,9830
1911,15,8923
1912,15,9681
1913,15,11376
1914,15,11382
1915,15,8984
1916,15,10061
1917,15,11319
1918,15,8643
1919,15,10836
1920,15,11836
1921,15,9616
1922,15,10056
1923,15,8985
1924,15,8987
1925,15,10216
1926,15,9734
1927,15,8677
1928,15,9368
1929,15,8874
1930,15,9176
1931,15,9635
