frame number,frequency,latency
816,0,127488
817,0,127276
818,0,125653
819,0,127124
820,0,128109
821,0,127386
822,0,125691
823,0,126072
824,0,125877
825,0,126203
826,0,126484
827,0,128029
828,0,127218
829,0,127611
830,0,125544
831,0,127316
832,0,127704
833,0,128539
834,0,127494
835,0,127782
836,0,128604
837,0,127663
838,0,128023
839,0,126996
840,0,128547
841,0,127826
842,0,126666
843,0,130164
844,0,129240
845,0,130747
846,0,130119
847,0,132612
848,0,131704
849,0,131519
850,0,129676
851,0,130428
852,0,129982
853,0,129956
854,0,130952
855,0,131697
856,0,131343
857,0,144977
858,0,129791
859,0,130058
860,0,129522
861,0,134367
862,0,130759
863,0,129939
864,0,129264
865,0,129898
866,0,129918
867,0,130062
868,0,129880
869,0,128818
870,0,128871
871,0,129276
872,0,129079
873,0,129449
874,0,128406
875,0,130581
876,0,127808
877,0,130739
878,0,129342
879,0,129582
880,0,128301
881,0,130404
882,0,131097
883,0,129869
884,0,158897
885,0,133718
886,0,127452
887,0,129140
888,0,129546
889,0,131303
890,0,129085
891,0,129826
892,0,129462
893,0,129021
894,0,128796
895,0,130076
896,0,127870
897,0,131419
898,0,129219
899,0,129619
900,0,128556
901,0,129749
902,0,128218
903,0,129824
904,0,128574
905,0,128561
906,0,129832
907,0,129450
908,0,129585
909,0,131165
910,0,129795
911,0,134623
912,0,128684
913,0,129830
914,0,128217
915,0,129409
916,0,130613
917,0,134085
918,0,129232
919,0,130449
920,0,128881
921,0,129255
922,0,129719
923,0,130185
924,0,129808
925,0,129139
926,0,127595
927,0,129717
928,0,128959
929,0,132204
930,0,127770
931,0,129965
932,0,128853
933,0,129106
934,0,128658
935,0,130647
936,0,128701
937,0,128231
938,0,133190
939,0,130107
940,0,128625
941,0,130460
942,0,129770
943,0,130712
944,0,128905
945,0,129308
946,0,128206
947,0,130013
948,0,128577
949,0,129526
950,0,130517
951,0,130805
952,0,130489
953,0,129297
954,0,129058
955,0,130218
956,0,128546
957,0,130383
958,0,129993
959,0,130411
960,0,131331
961,0,129355
962,0,129152
963,0,132080
964,0,128950
