frame number,frequency,latency
1312,0,131794
1313,0,119123
1314,0,132152
1315,0,132915
1316,0,119702
1317,0,131137
1318,0,134240
1319,0,120715
1320,0,130827
1321,0,131425
1322,0,120891
1323,0,133032
1324,0,133012
1325,0,121416
1326,0,133236
1327,0,132941
1328,0,133992
1329,0,133650
1330,0,121855
1331,0,178785
1332,0,142883
1333,0,120344
1334,0,133886
1335,0,164726
1336,0,129060
1337,0,127945
1338,0,119811
1339,0,131936
1340,0,133067
1341,0,120999
1342,0,132199
1343,0,132551
1344,0,134498
1345,0,132400
1346,0,117361
1347,0,122533
1348,0,128888
1349,0,119208
1350,0,130616
1351,0,122908
1352,0,119699
1353,0,125543
1354,0,146023
1355,0,153966
1356,0,132325
1357,0,118765
1358,0,123191
1359,0,126143
1360,0,122915
1361,0,120071
1362,0,128576
1363,0,120515
1364,0,132540
1365,0,132862
1366,0,169728
1367,0,136359
1368,0,129654
1369,0,130159
1370,0,130775
1371,0,119364
1372,0,129139
1373,0,130107
1374,0,119623
1375,0,123716
1376,0,129919
1377,0,116786
1378,0,124896
1379,0,129643
1380,0,118314
1381,0,123403
1382,0,129809
1383,0,117705
1384,0,122910
1385,0,128912
1386,0,116360
1387,0,123844
1388,0,129855
1389,0,117934
1390,0,123281
1391,0,129819
1392,0,118957
1393,0,123597
1394,0,131082
1395,0,120882
1396,0,131196
1397,0,117862
1398,0,125722
1399,0,125900
1400,0,117771
1401,0,128741
1402,0,129890
1403,0,117543
1404,0,124148
1405,0,127265
1406,0,118291
1407,0,130107
1408,0,130136
1409,0,118507
1410,0,129331
1411,0,129574
1412,0,119218
1413,0,124175
1414,0,129684
1415,0,118681
1416,0,125507
1417,0,130507
1418,0,119427
1419,0,128794
1420,0,118898
1421,0,131997
1422,0,133409
1423,0,120833
1424,0,132274
1425,0,134413
1426,0,118960
1427,0,121899
1428,0,126724
1429,0,131206
1430,0,130824
1431,0,117522
1432,0,119440
1433,0,127099
1434,0,118480
1435,0,132428
1436,0,132321
1437,0,117969
1438,0,124498
1439,0,130933
1440,0,127724
1441,0,127556
1442,0,116931
1443,0,128256
1444,0,128592
1445,0,116410
1446,0,121193
1447,0,128664
1448,0,116282
1449,0,120988
