frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
2553,1920,1080,1704140971623701658,1704140971755385443,45,131683785,168,2
2578,1920,1080,1704140976840935123,1704140976973273615,45,132338492,169,2
2581,1920,1080,1704140977389123630,1704140977851398623,45,462274993,170,2
2600,1920,1080,1704140981888425950,1704140982035244702,45,146818752,171,2
2611,1920,1080,1704140984202254037,1704140984697285455,45,495031418,172,2
2616,1920,1080,1704140985790644248,1704140985920667921,45,130023673,173,2
2617,1920,1080,1704140985991684142,1704140986119978370,45,128294228,174,2
2642,1920,1080,1704140991213466006,1704140991344213722,45,130747716,175,2
2670,1920,1080,1704140996305948500,1704140996774162514,45,468214014,176,2
2718,1920,1080,1704141006318942574,1704141006815264710,50,496322136,177,2
2770,1920,1080,1704141017469824905,1704141017595622628,50,125797723,178,2
2778,1920,1080,1704141018879173163,1704141019005074226,50,125901063,179,2
2786,1920,1080,1704141020269420860,1704141020397941089,50,128520229,180,2
2806,1920,1080,1704141024415831358,1704141024884711712,50,468880354,181,2
2807,1920,1080,1704141024961811315,1704141025093998111,50,132186796,182,2
2828,1920,1080,1704141029182008816,1704141029337122078,50,155113262,183,2
2843,1920,1080,1704141032719580912,1704141032858091777,50,138510865,184,2
2844,1920,1080,1704141032929449344,1704141033060474064,50,131024720,185,2
2859,1920,1080,1704141036421057130,1704141036888715056,50,467657926,186,2
2864,1920,1080,1704141037682876541,1704141037839324885,50,156448344,187,2
2878,1920,1080,1704141040461848354,1704141040917750523,50,455902169,188,2
2921,1920,1080,1704141049486000955,1704141049952339781,50,466338826,189,2
2931,1920,1080,1704141051899225958,1704141052033135855,50,133909897,190,2
2935,1920,1080,1704141052969706081,1704141053089111717,50,119405636,191,2
2943,1920,1080,1704141055032980018,1704141055161657579,50,128677561,192,2
2958,1920,1080,1704141058523336518,1704141059014901945,50,491565427,193,2
2988,1920,1080,1704141064559583056,1704141065025964866,50,466381810,194,2
3008,1920,1080,1704141068544950106,1704141069005769222,50,460819116,195,2
3012,1920,1080,1704141069521205495,1704141069992173259,55,470967764,196,2
3020,1920,1080,1704141071576229483,1704141072048371653,55,472142170,197,2
3038,1920,1080,1704141075341812419,1704141075470202622,55,128390203,198,2
3043,1920,1080,1704141076530525032,1704141076661910426,55,131385394,199,2
3053,1920,1080,1704141078500412878,1704141078625383528,55,124970650,200,2
3058,1920,1080,1704141079331272955,1704141079469402112,55,138129157,201,2
3108,1920,1080,1704141089356884606,1704141089481892255,55,125007649,202,2
3124,1920,1080,1704141093135438204,1704141093265078481,55,129640277,203,2
3142,1920,1080,1704141096651392671,1704141097143828440,55,492435769,204,2
3146,1920,1080,1704141098060983654,1704141098192072689,55,131089035,205,2
3153,1920,1080,1704141099296728202,1704141099433371925,55,136643723,206,2
3164,1920,1080,1704141102063699814,1704141102191931665,55,128231851,207,2
3165,1920,1080,1704141102277240110,1704141102408509488,55,131269378,208,2
3202,1920,1080,1704141109804310122,1704141109933761715,55,129451593,209,2
3243,1920,1080,1704141118335103026,1704141118463309203,55,128206177,210,2
3245,1920,1080,1704141118683252233,1704141118831478354,55,148226121,211,2
3260,1920,1080,1704141121553934666,1704141121685366716,55,131432050,212,2
3277,1920,1080,1704141125522018397,1704141125650716604,55,128698207,213,2
3278,1920,1080,1704141125712260529,1704141126184487309,55,472226780,214,2
3284,1920,1080,1704141127138766828,1704141127271831647,55,133064819,215,2
3287,1920,1080,1704141127711403676,1704141128200450861,55,489047185,216,2
3297,1920,1080,1704141129785058566,1704141130252971733,55,467913167,217,2
3299,1920,1080,1704141130528609975,1704141130648342275,55,119732300,218,2
3305,1920,1080,1704141132181651368,1704141132300139589,55,118488221,219,2
3319,1920,1080,1704141134740865857,1704141135254098242,60,513232385,220,2
3344,1920,1080,1704141140199840832,1704141140335647821,60,135806989,221,2
3359,1920,1080,1704141143572661794,1704141143697446080,60,124784286,222,2
3379,1920,1080,1704141147344016460,1704141147458129065,60,114112605,223,2
3380,1920,1080,1704141147523636906,1704141147650662333,60,127025427,224,2
3384,1920,1080,1704141148245733252,1704141148378117687,60,132384435,225,2
3426,1920,1080,1704141157386609282,1704141157509847466,60,123238184,226,2
3444,1920,1080,1704141160561976542,1704141160690326051,60,128349509,227,2
3448,1920,1080,1704141161606790089,1704141161745005225,60,138215136,228,2
3502,1920,1080,1704141172301275444,1704141172444818916,60,143543472,229,2
